lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 05:58:39.143745,0.16608360409736633,0.0011658730218186975,0.16608360409736633,649.0,6.0,,,,,,,,,
0.025,2025-02-11 05:58:53.566920,,,,,,,,,,,,,,
,2025-02-11 05:58:54.703206,0.04579022154211998,0.00015660353528801352,0.04579022154211998,699.0,6.0,,,,,,,,,
,2025-02-11 05:58:55.423259,,,,,6.0,0.24212585389614105,0.0031383612658828497,0.24212585389614105,0.02603313885629177,9.28039662539959e-05,0.02603313885629177,,,
,2025-02-11 05:58:55.434857,,,,,6.0,,,,,,,0.15529325604438782,0.0061473422683775425,0.15529325604438782
0.025,2025-02-11 05:59:10.644244,,,,,,,,,,,,,,
,2025-02-11 05:59:10.937958,0.21435533463954926,0.0031819604337215424,0.21435533463954926,749.0,7.0,,,,,,,,,
0.025,2025-02-11 05:59:25.444797,,,,,,,,,,,,,,
,2025-02-11 05:59:27.409866,0.07302878051996231,0.0002913647622335702,0.07302878051996231,799.0,7.0,,,,,,,,,
,2025-02-11 05:59:28.136665,,,,,7.0,0.006810888648033142,3.224316969863139e-05,0.006810888648033142,0.31788021326065063,0.0033316079061478376,0.31788021326065063,,,
,2025-02-11 05:59:28.148934,,,,,7.0,,,,,,,0.14231030642986298,0.002399961231276393,0.14231030642986298
0.025,2025-02-11 05:59:42.846005,,,,,,,,,,,,,,
,2025-02-11 05:59:43.135728,0.0359591580927372,0.0001271329092560336,0.0359591580927372,849.0,8.0,,,,,,,,,
0.025,2025-02-11 05:59:57.699828,,,,,,,,,,,,,,
,2025-02-11 05:59:58.826416,0.1031961441040039,0.00043267878936603665,0.1031961441040039,899.0,8.0,,,,,,,,,
,2025-02-11 05:59:59.549447,,,,,8.0,0.05081593617796898,0.00017355350428260863,0.05081593617796898,0.19971470534801483,0.0008993910741992295,0.19971470534801483,,,
,2025-02-11 05:59:59.562387,,,,,8.0,,,,,,,0.1368320882320404,0.002411377150565386,0.1368320882320404
0.025,2025-02-11 06:00:14.309490,,,,,,,,,,,,,,
,2025-02-11 06:00:14.599242,0.18378625810146332,0.0021860108245164156,0.18378625810146332,949.0,9.0,,,,,,,,,
0.025,2025-02-11 06:00:29.039088,,,,,,,,,,,,,,
,2025-02-11 06:00:30.166957,0.16723282635211945,0.0007169845630414784,0.16723282635211945,999.0,9.0,,,,,,,,,
,2025-02-11 06:00:30.904573,,,,,9.0,0.1308688223361969,0.0007356169517152011,0.1308688223361969,0.26428839564323425,0.0021886518225073814,0.26428839564323425,,,
,2025-02-11 06:00:30.917670,,,,,9.0,,,,,,,0.13040828704833984,0.002210383303463459,0.13040828704833984
0.025,2025-02-11 06:01:26.569931,,,,,,,,,,,,,,
,2025-02-11 06:01:26.867751,0.19924508035182953,0.01764601655304432,0.19924508035182953,1049.0,10.0,,,,,,,,,
0.025,2025-02-11 06:01:41.516986,,,,,,,,,,,,,,
,2025-02-11 06:01:42.649369,0.06513763964176178,0.0002344680979149416,0.06513763964176178,1099.0,10.0,,,,,,,,,
,2025-02-11 06:01:43.345948,,,,,10.0,0.08763638883829117,0.0003623258089646697,0.08763638883829117,0.32974085211753845,0.0942603275179863,0.32974085211753845,,,
,2025-02-11 06:01:43.358381,,,,,10.0,,,,,,,0.13813769817352295,0.004596426617354155,0.13813769817352295
0.025,2025-02-11 06:01:57.911798,,,,,,,,,,,,,,
,2025-02-11 06:01:58.203606,0.17657260596752167,0.0009281329694204032,0.17657260596752167,1149.0,11.0,,,,,,,,,
0.025,2025-02-11 06:02:12.687061,,,,,,,,,,,,,,
,2025-02-11 06:02:13.807993,0.1481708139181137,0.0010298262350261211,0.1481708139181137,1199.0,11.0,,,,,,,,,
,2025-02-11 06:02:14.526398,,,,,11.0,0.08332803100347519,0.0003011825028806925,0.08332803100347519,0.08162649720907211,0.00027401084662415087,0.08162649720907211,,,
,2025-02-11 06:02:14.539266,,,,,11.0,,,,,,,0.13699199259281158,0.001688885735347867,0.13699199259281158
0.025,2025-02-11 06:02:29.093787,,,,,,,,,,,,,,
,2025-02-11 06:02:29.382610,0.05619890242815018,0.00021204979566391557,0.05619890242815018,1249.0,12.0,,,,,,,,,
0.025,2025-02-11 06:02:43.896947,,,,,,,,,,,,,,
,2025-02-11 06:02:45.030855,0.180512472987175,0.0012592034181579947,0.180512472987175,1299.0,12.0,,,,,,,,,
,2025-02-11 06:02:45.724106,,,,,12.0,0.031292565166950226,0.00010908622061833739,0.031292565166950226,0.061219360679388046,0.00022028064995538443,0.061219360679388046,,,
,2025-02-11 06:02:45.736849,,,,,12.0,,,,,,,0.1401648372411728,0.0022754655219614506,0.1401648372411728
0.025,2025-02-11 06:03:00.400432,,,,,,,,,,,,,,
,2025-02-11 06:03:00.690710,0.2790088355541229,0.0016385404160246253,0.2790088355541229,1349.0,13.0,,,,,,,,,
0.025,2025-02-11 06:03:15.184097,,,,,,,,,,,,,,
,2025-02-11 06:03:16.300519,0.031516607850790024,0.00011305986117804423,0.031516607850790024,1399.0,13.0,,,,,,,,,
,2025-02-11 06:03:17.017186,,,,,13.0,0.17256689071655273,0.0008940688567236066,0.17256689071655273,0.02195613458752632,7.794381963321939e-05,0.02195613458752632,,,
,2025-02-11 06:03:17.032536,,,,,13.0,,,,,,,0.13935688138008118,0.0031537252943962812,0.13935688138008118
0.025,2025-02-11 06:03:31.676371,,,,,,,,,,,,,,
,2025-02-11 06:03:31.965160,0.050938911736011505,0.00018170288240071386,0.050938911736011505,1449.0,14.0,,,,,,,,,
0.025,2025-02-11 06:03:46.436065,,,,,,,,,,,,,,
,2025-02-11 06:03:48.397282,0.03906228020787239,0.00013641270925290883,0.03906228020787239,1499.0,14.0,,,,,,,,,
,2025-02-11 06:03:49.105424,,,,,14.0,0.15751348435878754,0.000749648897908628,0.15751348435878754,0.24975915253162384,0.004500991199165583,0.24975915253162384,,,
,2025-02-11 06:03:49.118500,,,,,14.0,,,,,,,0.13995012640953064,0.0014904114650562406,0.13995012640953064
0.025,2025-02-11 06:04:45.128724,,,,,,,,,,,,,,
,2025-02-11 06:04:45.419873,0.10009147226810455,0.00046127496170811355,0.10009147226810455,1549.0,15.0,,,,,,,,,
0.025,2025-02-11 06:04:59.947350,,,,,,,,,,,,,,
,2025-02-11 06:05:01.073288,0.2754093110561371,0.0032052607275545597,0.2754093110561371,1599.0,15.0,,,,,,,,,
,2025-02-11 06:05:01.788228,,,,,15.0,0.19219273328781128,0.0009746597497723997,0.19219273328781128,0.20585402846336365,0.0015278462087735534,0.20585402846336365,,,
,2025-02-11 06:05:01.801546,,,,,15.0,,,,,,,0.15467755496501923,0.006018620450049639,0.15467755496501923
0.025,2025-02-11 06:05:16.728364,,,,,,,,,,,,,,
,2025-02-11 06:05:17.021784,0.2587147653102875,0.003824416548013687,0.2587147653102875,1649.0,16.0,,,,,,,,,
0.025,2025-02-11 06:05:31.603772,,,,,,,,,,,,,,
,2025-02-11 06:05:32.733340,0.11907048523426056,0.0007660491392016411,0.11907048523426056,1699.0,16.0,,,,,,,,,
,2025-02-11 06:05:33.447458,,,,,16.0,0.06281901150941849,0.00022858713055029511,0.06281901150941849,0.07962723076343536,0.0002814672770909965,0.07962723076343536,,,
,2025-02-11 06:05:33.461299,,,,,16.0,,,,,,,0.13590306043624878,0.00215191044844687,0.13590306043624878
0.025,2025-02-11 06:05:48.298178,,,,,,,,,,,,,,
,2025-02-11 06:05:48.589046,0.0682232603430748,0.00024147187650669366,0.0682232603430748,1749.0,17.0,,,,,,,,,
0.025,2025-02-11 06:06:03.136331,,,,,,,,,,,,,,
,2025-02-11 06:06:04.259506,0.13596351444721222,0.0005798666970804334,0.13596351444721222,1799.0,17.0,,,,,,,,,
,2025-02-11 06:06:04.966821,,,,,17.0,0.20008425414562225,0.004527237731963396,0.20008425414562225,0.060849085450172424,0.00024921263684518635,0.060849085450172424,,,
,2025-02-11 06:06:04.980180,,,,,17.0,,,,,,,0.14098621904850006,0.003236140590161085,0.14098621904850006
0.025,2025-02-11 06:06:19.688834,,,,,,,,,,,,,,
,2025-02-11 06:06:19.982992,0.16839903593063354,0.0038390066474676132,0.16839903593063354,1849.0,18.0,,,,,,,,,
0.025,2025-02-11 06:06:34.873934,,,,,,,,,,,,,,
,2025-02-11 06:06:35.999052,0.012324078939855099,5.256899385130964e-05,0.012324078939855099,1899.0,18.0,,,,,,,,,
,2025-02-11 06:06:36.708263,,,,,18.0,0.07606823742389679,0.0003030089719686657,0.07606823742389679,0.062291909009218216,0.0002373388851992786,0.062291909009218216,,,
,2025-02-11 06:06:36.722219,,,,,18.0,,,,,,,0.13337117433547974,0.004009224474430084,0.13337117433547974
0.025,2025-02-11 06:06:51.592398,,,,,,,,,,,,,,
,2025-02-11 06:06:51.884988,0.1766931265592575,0.0007659628172405064,0.1766931265592575,1949.0,19.0,,,,,,,,,
0.025,2025-02-11 06:07:06.444643,,,,,,,,,,,,,,
,2025-02-11 06:07:07.577948,0.04293682798743248,0.0001475876779295504,0.04293682798743248,1999.0,19.0,,,,,,,,,
,2025-02-11 06:07:08.352153,,,,,19.0,0.04597800225019455,0.0001661544811213389,0.04597800225019455,0.03742699697613716,0.00012924875773023814,0.03742699697613716,,,
,2025-02-11 06:07:08.366049,,,,,19.0,,,,,,,0.14348991215229034,0.0016357649583369493,0.14348991215229034
0.025,2025-02-11 06:08:04.216590,,,,,,,,,,,,,,
,2025-02-11 06:08:04.517829,0.1863689422607422,0.001656872103922069,0.1863689422607422,2049.0,20.0,,,,,,,,,
0.025,2025-02-11 06:08:19.114613,,,,,,,,,,,,,,
,2025-02-11 06:08:20.237199,0.29920244216918945,0.00657644122838974,0.29920244216918945,2099.0,20.0,,,,,,,,,
,2025-02-11 06:08:21.002938,,,,,20.0,0.16649913787841797,0.0009383173892274499,0.16649913787841797,0.10653489083051682,0.0005484478897415102,0.10653489083051682,,,
,2025-02-11 06:08:21.019082,,,,,20.0,,,,,,,0.1354450285434723,0.0015092530520632863,0.1354450285434723
