lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.025,2025-02-10 10:30:27.786725,,,,,,,,,,,,,,
,2025-02-10 10:30:28.078716,0.04856719449162483,0.00017860617663245648,0.04856719449162483,49.0,0.0,,,,,,,,,
0.025,2025-02-10 10:30:42.466656,,,,,,,,,,,,,,
,2025-02-10 10:30:42.751272,0.33468207716941833,0.01937815733253956,0.33468207716941833,99.0,0.0,,,,,,,,,
,2025-02-10 10:30:43.390666,,,,,0.0,0.14660108089447021,0.0004998742952011526,0.14660108089447021,0.1998351663351059,0.0008756385068409145,0.1998351663351059,,,
,2025-02-10 10:30:43.401422,,,,,0.0,,,,,,,0.19982372224330902,0.0026698329020291567,0.19982372224330902
0.025,2025-02-10 10:30:57.630332,,,,,,,,,,,,,,
,2025-02-10 10:30:57.913103,0.18671676516532898,0.0010651974007487297,0.18671676516532898,149.0,1.0,,,,,,,,,
0.025,2025-02-10 10:31:12.223751,,,,,,,,,,,,,,
,2025-02-10 10:31:12.520827,0.1704486608505249,0.0005874316557310522,0.1704486608505249,199.0,1.0,,,,,,,,,
,2025-02-10 10:31:13.191507,,,,,1.0,0.12656104564666748,0.0005448288284242153,0.12656104564666748,0.2217511683702469,0.001148471375927329,0.2217511683702469,,,
,2025-02-10 10:31:13.202611,,,,,1.0,,,,,,,0.1949097216129303,0.004146057181060314,0.1949097216129303
0.025,2025-02-10 10:31:27.981697,,,,,,,,,,,,,,
,2025-02-10 10:31:28.266161,0.09182047098875046,0.00046336589730344713,0.09182047098875046,249.0,2.0,,,,,,,,,
0.025,2025-02-10 10:31:42.538594,,,,,,,,,,,,,,
,2025-02-10 10:31:42.824216,0.1556883305311203,0.0005620354786515236,0.1556883305311203,299.0,2.0,,,,,,,,,
,2025-02-10 10:31:43.530479,,,,,2.0,0.2422776073217392,0.0008777803159318864,0.2422776073217392,0.11007242649793625,0.0007257701945491135,0.11007242649793625,,,
,2025-02-10 10:31:43.541981,,,,,2.0,,,,,,,0.172768235206604,0.003168113064020872,0.172768235206604
0.025,2025-02-10 10:31:58.509340,,,,,,,,,,,,,,
,2025-02-10 10:31:58.806515,0.16016924381256104,0.0006303805275820196,0.16016924381256104,349.0,3.0,,,,,,,,,
0.025,2025-02-10 10:32:13.472478,,,,,,,,,,,,,,
,2025-02-10 10:32:13.756963,0.10899005085229874,0.00039296253817155957,0.10899005085229874,399.0,3.0,,,,,,,,,
,2025-02-10 10:32:14.427174,,,,,3.0,0.3261958658695221,0.002649826230481267,0.3261958658695221,0.40090546011924744,0.005951227620244026,0.40090546011924744,,,
,2025-02-10 10:32:14.438213,,,,,3.0,,,,,,,0.19440166652202606,0.0020979857072234154,0.19440166652202606
0.025,2025-02-10 10:32:28.880670,,,,,,,,,,,,,,
,2025-02-10 10:32:29.165473,0.1548541784286499,0.0006928230868652463,0.1548541784286499,449.0,4.0,,,,,,,,,
0.025,2025-02-10 10:32:43.283008,,,,,,,,,,,,,,
,2025-02-10 10:32:45.120558,0.14052706956863403,0.0006891604280099273,0.14052706956863403,499.0,4.0,,,,,,,,,
,2025-02-10 10:32:45.786090,,,,,4.0,0.24703918397426605,0.0010989605216309428,0.24703918397426605,0.07971350848674774,0.00032380965421907604,0.07971350848674774,,,
,2025-02-10 10:32:45.797318,,,,,4.0,,,,,,,0.17747746407985687,0.0025625869166105986,0.17747746407985687
0.025,2025-02-10 10:33:44.063240,,,,,,,,,,,,,,
,2025-02-10 10:33:44.362465,0.15968692302703857,0.001003991230390966,0.15968692302703857,549.0,5.0,,,,,,,,,
0.025,2025-02-10 10:33:58.641770,,,,,,,,,,,,,,
,2025-02-10 10:33:58.924231,0.08782599866390228,0.00030072798836044967,0.08782599866390228,599.0,5.0,,,,,,,,,
,2025-02-10 10:33:59.577400,,,,,5.0,0.14814437925815582,0.0005835765041410923,0.14814437925815582,0.2474355697631836,0.0018831570632755756,0.2474355697631836,,,
,2025-02-10 10:33:59.588517,,,,,5.0,,,,,,,0.19671472907066345,0.003108319127932191,0.19671472907066345
0.025,2025-02-10 10:34:13.802575,,,,,,,,,,,,,,
,2025-02-10 10:34:14.085904,0.2456924021244049,0.0015771903563290834,0.2456924021244049,649.0,6.0,,,,,,,,,
0.025,2025-02-10 10:34:28.162579,,,,,,,,,,,,,,
,2025-02-10 10:34:28.464069,0.08293373882770538,0.0002824333496391773,0.08293373882770538,699.0,6.0,,,,,,,,,
,2025-02-10 10:34:29.114998,,,,,6.0,0.3307657837867737,0.004155137110501528,0.3307657837867737,0.050761956721544266,0.00017937393567990512,0.050761956721544266,,,
,2025-02-10 10:34:29.126216,,,,,6.0,,,,,,,0.20876196026802063,0.00663799699395895,0.20876196026802063
0.025,2025-02-10 10:34:43.443397,,,,,,,,,,,,,,
,2025-02-10 10:34:43.727605,0.27945801615715027,0.0039086551405489445,0.27945801615715027,749.0,7.0,,,,,,,,,
0.025,2025-02-10 10:34:57.831986,,,,,,,,,,,,,,
,2025-02-10 10:34:58.117195,0.11041467636823654,0.00043975040898658335,0.11041467636823654,799.0,7.0,,,,,,,,,
,2025-02-10 10:34:58.787818,,,,,7.0,0.013145066797733307,6.197049515321851e-05,0.013145066797733307,0.39526551961898804,0.004051567055284977,0.39526551961898804,,,
,2025-02-10 10:34:58.800839,,,,,7.0,,,,,,,0.1935877650976181,0.0027435296215116978,0.1935877650976181
0.025,2025-02-10 10:35:13.151133,,,,,,,,,,,,,,
,2025-02-10 10:35:13.435884,0.05794292688369751,0.0002048862661467865,0.05794292688369751,849.0,8.0,,,,,,,,,
0.025,2025-02-10 10:35:27.607223,,,,,,,,,,,,,,
,2025-02-10 10:35:27.900077,0.18071936070919037,0.0007422230555675924,0.18071936070919037,899.0,8.0,,,,,,,,,
,2025-02-10 10:35:28.551184,,,,,8.0,0.08051655441522598,0.00027632343699224293,0.08051655441522598,0.26485419273376465,0.0011845496483147144,0.26485419273376465,,,
,2025-02-10 10:35:28.563258,,,,,8.0,,,,,,,0.19004137814044952,0.002747835125774145,0.19004137814044952
0.025,2025-02-10 10:35:42.835542,,,,,,,,,,,,,,
,2025-02-10 10:35:43.121944,0.23848438262939453,0.002573553007096052,0.23848438262939453,949.0,9.0,,,,,,,,,
0.025,2025-02-10 10:35:57.322496,,,,,,,,,,,,,,
,2025-02-10 10:35:59.170628,0.2437647432088852,0.0010302531300112605,0.2437647432088852,999.0,9.0,,,,,,,,,
,2025-02-10 10:35:59.834658,,,,,9.0,0.17784321308135986,0.0009521424653939903,0.17784321308135986,0.3505346477031708,0.0027645647060126066,0.3505346477031708,,,
,2025-02-10 10:35:59.846361,,,,,9.0,,,,,,,0.18360327184200287,0.0025444389320909977,0.18360327184200287
