lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 05:25:38.029171,0.0906020775437355,0.0003098120796494186,0.0906020775437355,2199.0,21.0,,,,,,,,,
,2025-02-11 05:25:38.601339,,,,,21.0,0.11630290001630783,0.000496342487167567,0.11630290001630783,0.0996025800704956,0.000411962770158425,0.0996025800704956,,,
,2025-02-11 05:25:38.614919,,,,,21.0,,,,,,,0.18999873101711273,0.003905236953869462,0.18999873101711273
0.025,2025-02-11 05:25:53.449370,,,,,,,,,,,,,,
,2025-02-11 05:25:53.744019,0.12273921072483063,0.0004921230720356107,0.12273921072483063,2249.0,22.0,,,,,,,,,
0.025,2025-02-11 05:26:08.653815,,,,,,,,,,,,,,
,2025-02-11 05:26:10.061288,0.2823874354362488,0.0014139614067971706,0.2823874354362488,2299.0,22.0,,,,,,,,,
,2025-02-11 05:26:10.620842,,,,,22.0,0.42612752318382263,0.004999726545065641,0.42612752318382263,0.18420253694057465,0.0009892095113173127,0.18420253694057465,,,
,2025-02-11 05:26:10.634681,,,,,22.0,,,,,,,0.17803682386875153,0.0034251727629452944,0.17803682386875153
0.025,2025-02-11 05:26:25.507386,,,,,,,,,,,,,,
,2025-02-11 05:26:25.809809,0.12895767390727997,0.00048380770022049546,0.12895767390727997,2349.0,23.0,,,,,,,,,
0.025,2025-02-11 05:26:40.903619,,,,,,,,,,,,,,
,2025-02-11 05:26:41.960857,0.08074774593114853,0.0002806462871376425,0.08074774593114853,2399.0,23.0,,,,,,,,,
,2025-02-11 05:26:42.529241,,,,,23.0,0.19633106887340546,0.0018437361577525735,0.19633106887340546,0.2419000118970871,0.00491529842838645,0.2419000118970871,,,
,2025-02-11 05:26:42.825783,,,,,23.0,,,,,,,0.18607358634471893,0.0026794050354510546,0.18607358634471893
0.025,2025-02-11 05:26:57.868093,,,,,,,,,,,,,,
,2025-02-11 05:26:58.165793,0.17010381817817688,0.0006922465399838984,0.17010381817817688,2449.0,24.0,,,,,,,,,
0.025,2025-02-11 05:27:12.877660,,,,,,,,,,,,,,
,2025-02-11 05:27:13.936056,0.09266834706068039,0.00031737712561152875,0.09266834706068039,2499.0,24.0,,,,,,,,,
,2025-02-11 05:27:14.586893,,,,,24.0,0.18714861571788788,0.001174130360595882,0.18714861571788788,0.16781114041805267,0.0009822199353948236,0.16781114041805267,,,
,2025-02-11 05:27:14.600844,,,,,24.0,,,,,,,0.1815628707408905,0.0029600104317069054,0.1815628707408905
0.025,2025-02-11 05:28:11.973678,,,,,,,,,,,,,,
,2025-02-11 05:28:12.266548,0.16946247220039368,0.0009447128395549953,0.16946247220039368,2549.0,25.0,,,,,,,,,
0.025,2025-02-11 05:28:27.013141,,,,,,,,,,,,,,
,2025-02-11 05:28:28.069905,0.4416438043117523,0.004266601055860519,0.4416438043117523,2599.0,25.0,,,,,,,,,
,2025-02-11 05:28:28.629258,,,,,25.0,0.3851788640022278,0.007058802060782909,0.3851788640022278,0.1272268295288086,0.0006429108325392008,0.1272268295288086,,,
,2025-02-11 05:28:28.642803,,,,,25.0,,,,,,,0.18592770397663116,0.0031149303540587425,0.18592770397663116
0.025,2025-02-11 05:28:43.562528,,,,,,,,,,,,,,
,2025-02-11 05:28:43.857660,0.03237152099609375,0.00011725776130333543,0.03237152099609375,2649.0,26.0,,,,,,,,,
0.025,2025-02-11 05:28:58.997876,,,,,,,,,,,,,,
,2025-02-11 05:29:00.090387,0.37181779742240906,0.002320089377462864,0.37181779742240906,2699.0,26.0,,,,,,,,,
,2025-02-11 05:29:00.656877,,,,,26.0,0.1546303778886795,0.000529944256413728,0.1546303778886795,0.014361592009663582,6.417960685212165e-05,0.014361592009663582,,,
,2025-02-11 05:29:00.670431,,,,,26.0,,,,,,,0.18728141486644745,0.0032544981222599745,0.18728141486644745
0.025,2025-02-11 05:29:15.543083,,,,,,,,,,,,,,
,2025-02-11 05:29:15.839353,0.10396891087293625,0.00034973278525285423,0.10396891087293625,2749.0,27.0,,,,,,,,,
