lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 04:43:29.758902,0.15160994231700897,0.0009624885278753936,0.15160994231700897,549.0,5.0,,,,,,,,,
0.025,2025-02-11 04:43:43.688347,,,,,,,,,,,,,,
,2025-02-11 04:43:43.970377,0.07123410701751709,0.00024360223324038088,0.07123410701751709,599.0,5.0,,,,,,,,,
,2025-02-11 04:43:44.683522,,,,,5.0,0.1441485583782196,0.0005693670245818794,0.1441485583782196,0.22886572778224945,0.001807391527108848,0.22886572778224945,,,
,2025-02-11 04:43:44.696871,,,,,5.0,,,,,,,0.18458953499794006,0.003092027036473155,0.18458953499794006
0.025,2025-02-11 04:43:58.782471,,,,,,,,,,,,,,
,2025-02-11 04:43:59.061511,0.24341388046741486,0.0016465977532789111,0.24341388046741486,649.0,6.0,,,,,,,,,
0.025,2025-02-11 04:44:13.206268,,,,,,,,,,,,,,
,2025-02-11 04:44:13.492814,0.06700079888105392,0.00022813207760918885,0.06700079888105392,699.0,6.0,,,,,,,,,
,2025-02-11 04:44:14.237913,,,,,6.0,0.31991010904312134,0.004140336997807026,0.31991010904312134,0.040016259998083115,0.00014161384024191648,0.040016259998083115,,,
,2025-02-11 04:44:14.249256,,,,,6.0,,,,,,,0.1987105756998062,0.006658267695456743,0.1987105756998062
0.025,2025-02-11 04:44:28.403984,,,,,,,,,,,,,,
,2025-02-11 04:44:28.685343,0.2627653479576111,0.0037140974309295416,0.2627653479576111,749.0,7.0,,,,,,,,,
0.025,2025-02-11 04:44:42.689809,,,,,,,,,,,,,,
,2025-02-11 04:44:42.974703,0.09734763950109482,0.00038991932524368167,0.09734763950109482,799.0,7.0,,,,,,,,,
,2025-02-11 04:44:43.709836,,,,,7.0,0.009362931363284588,4.419746619532816e-05,0.009362931363284588,0.39252790808677673,0.004047770984470844,0.39252790808677673,,,
,2025-02-11 04:44:43.720822,,,,,7.0,,,,,,,0.18341602385044098,0.00274186534807086,0.18341602385044098
0.025,2025-02-11 04:44:57.805454,,,,,,,,,,,,,,
,2025-02-11 04:44:58.106467,0.049977753311395645,0.0001757610880304128,0.049977753311395645,849.0,8.0,,,,,,,,,
0.025,2025-02-11 04:45:12.113087,,,,,,,,,,,,,,
,2025-02-11 04:45:12.398452,0.15534918010234833,0.0006477981223724782,0.15534918010234833,899.0,8.0,,,,,,,,,
,2025-02-11 04:45:13.136839,,,,,8.0,0.06504174321889877,0.00022214243654161692,0.06504174321889877,0.2654080092906952,0.001202827668748796,0.2654080092906952,,,
,2025-02-11 04:45:13.148588,,,,,8.0,,,,,,,0.17896133661270142,0.002744018565863371,0.17896133661270142
0.025,2025-02-11 04:45:27.208311,,,,,,,,,,,,,,
,2025-02-11 04:45:27.489253,0.23763015866279602,0.0026650531217455864,0.23763015866279602,949.0,9.0,,,,,,,,,
0.025,2025-02-11 04:45:41.448221,,,,,,,,,,,,,,
,2025-02-11 04:45:43.269421,0.23213887214660645,0.0009906626073643565,0.23213887214660645,999.0,9.0,,,,,,,,,
,2025-02-11 04:45:43.993393,,,,,9.0,0.16852669417858124,0.000944873143453151,0.16852669417858124,0.3623715937137604,0.0029540129471570253,0.3623715937137604,,,
,2025-02-11 04:45:44.005066,,,,,9.0,,,,,,,0.17142027616500854,0.002537467749789357,0.17142027616500854
