lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.025,2025-02-11 05:57:29.950524,,,,,,,,,,,,,,
,2025-02-11 05:57:31.939163,0.07087119668722153,0.00025545182870700955,0.07087119668722153,399.0,3.0,,,,,,,,,
,2025-02-11 05:57:32.724948,,,,,3.0,0.2740272581577301,0.0022728019393980503,0.2740272581577301,0.36730942130088806,0.005621063057333231,0.36730942130088806,,,
,2025-02-11 05:57:32.736346,,,,,3.0,,,,,,,0.15468758344650269,0.0018936085980385542,0.15468758344650269
0.025,2025-02-11 05:57:48.624896,,,,,,,,,,,,,,
,2025-02-11 05:57:48.935529,0.1098220944404602,0.0004959985963068902,0.1098220944404602,449.0,4.0,,,,,,,,,
0.025,2025-02-11 05:58:05.230263,,,,,,,,,,,,,,
,2025-02-11 05:58:06.391214,0.10454731434583664,0.0005254936986602843,0.10454731434583664,499.0,4.0,,,,,,,,,
,2025-02-11 05:58:07.172127,,,,,4.0,0.1832880973815918,0.0008239803719334304,0.1832880973815918,0.05690023675560951,0.0002300208725500852,0.05690023675560951,,,
,2025-02-11 05:58:07.183769,,,,,4.0,,,,,,,0.13836276531219482,0.002368313493207097,0.13836276531219482
0.025,2025-02-11 05:59:11.926960,,,,,,,,,,,,,,
,2025-02-11 05:59:12.245820,0.13526038825511932,0.0008837088826112449,0.13526038825511932,549.0,5.0,,,,,,,,,
0.025,2025-02-11 05:59:28.348454,,,,,,,,,,,,,,
,2025-02-11 05:59:30.357388,0.05349119380116463,0.00018263471429236233,0.05349119380116463,599.0,5.0,,,,,,,,,
,2025-02-11 05:59:31.146888,,,,,5.0,0.11458694189786911,0.0004516597546171397,0.11458694189786911,0.2040509283542633,0.0016435064608231187,0.2040509283542633,,,
,2025-02-11 05:59:31.158705,,,,,5.0,,,,,,,0.15615662932395935,0.0028793634846806526,0.15615662932395935
0.025,2025-02-11 05:59:47.467229,,,,,,,,,,,,,,
,2025-02-11 05:59:47.852258,0.1958804577589035,0.0013126358389854431,0.1958804577589035,649.0,6.0,,,,,,,,,
0.025,2025-02-11 06:00:04.305972,,,,,,,,,,,,,,
,2025-02-11 06:00:05.576558,0.057469990104436874,0.00019502219220157713,0.057469990104436874,699.0,6.0,,,,,,,,,
,2025-02-11 06:00:06.360380,,,,,6.0,0.2735671103000641,0.0035729885566979647,0.2735671103000641,0.033626966178417206,0.00011872938193846494,0.033626966178417206,,,
,2025-02-11 06:00:06.372318,,,,,6.0,,,,,,,0.17031195759773254,0.006414460483938456,0.17031195759773254
0.025,2025-02-11 06:00:22.353786,,,,,,,,,,,,,,
,2025-02-11 06:00:22.662039,0.2521255910396576,0.003733062883839011,0.2521255910396576,749.0,7.0,,,,,,,,,
0.025,2025-02-11 06:00:39.014888,,,,,,,,,,,,,,
,2025-02-11 06:00:40.982104,0.08166692405939102,0.00032856210600584745,0.08166692405939102,799.0,7.0,,,,,,,,,
,2025-02-11 06:00:41.769831,,,,,7.0,0.006865070667117834,3.2495932828169316e-05,0.006865070667117834,0.3481369614601135,0.003617664100602269,0.3481369614601135,,,
,2025-02-11 06:00:41.781828,,,,,7.0,,,,,,,0.15653100609779358,0.002558827865868807,0.15653100609779358
0.025,2025-02-11 06:00:58.067915,,,,,,,,,,,,,,
,2025-02-11 06:00:58.377180,0.03425121307373047,0.00012102784967282787,0.03425121307373047,849.0,8.0,,,,,,,,,
0.025,2025-02-11 06:01:15.253537,,,,,,,,,,,,,,
,2025-02-11 06:01:16.434831,0.130304217338562,0.0005462910048663616,0.130304217338562,899.0,8.0,,,,,,,,,
,2025-02-11 06:01:17.285084,,,,,8.0,0.04992369934916496,0.00017110948101617396,0.04992369934916496,0.20567084848880768,0.0009293813491240144,0.20567084848880768,,,
,2025-02-11 06:01:17.297878,,,,,8.0,,,,,,,0.1509212851524353,0.002540534595027566,0.1509212851524353
0.025,2025-02-11 06:01:34.760959,,,,,,,,,,,,,,
,2025-02-11 06:01:35.063424,0.20406587421894073,0.002300496678799391,0.20406587421894073,949.0,9.0,,,,,,,,,
0.025,2025-02-11 06:01:51.730288,,,,,,,,,,,,,,
,2025-02-11 06:01:52.881396,0.17999418079853058,0.000770782760810107,0.17999418079853058,999.0,9.0,,,,,,,,,
,2025-02-11 06:01:53.715419,,,,,9.0,0.1403466910123825,0.0008038144442252815,0.1403466910123825,0.29937323927879333,0.0024842952843755484,0.29937323927879333,,,
